Time,Wind,Temp,Price
2020-12-25 23:00:00,3.7254545454545456,0.3817733990147783,2.55316
2020-12-26 00:00:00,3.541566265060241,0.322167487684729,2.4304
2020-12-26 01:00:00,3.41144578313253,0.2600985221674877,2.74536
2020-12-26 02:00:00,3.316867469879518,0.2088669950738916,2.55688
2020-12-26 03:00:00,3.257831325301205,0.1536945812807881,2.4924
2020-12-26 04:00:00,3.266867469879518,0.0679802955665024,2.41676
2020-12-26 05:00:00,3.302409638554217,-0.0167487684729063,2.13032
2020-12-26 06:00:00,3.2493975903614456,-0.1157635467980295,2.1526400000000003
2020-12-26 07:00:00,3.272727272727273,-0.1975369458128079,2.21216
2020-12-26 08:00:00,3.297575757575758,-0.2699507389162562,2.61888
2020-12-26 09:00:00,3.3493975903614457,-0.3108374384236453,2.66228
2020-12-26 10:00:00,3.418787878787879,-0.3403940886699508,2.76396
2020-12-26 11:00:00,3.4733333333333336,-0.3714285714285714,2.92392
2020-12-26 12:00:00,3.482530120481928,-0.483743842364532,3.25376
2020-12-26 13:00:00,3.458433734939759,-0.6724137931034483,3.62824
2020-12-26 14:00:00,3.4210843373493973,-0.8990147783251231,4.0498400000000006
2020-12-26 15:00:00,3.481212121212121,-1.1285714285714286,5.89124
2020-12-26 16:00:00,3.5090361445783134,-1.3211822660098522,6.89688
2020-12-26 17:00:00,3.513253012048193,-1.4842364532019705,6.72452
2020-12-26 18:00:00,3.623493975903615,-1.5862068965517242,6.89688
2020-12-26 19:00:00,3.74578313253012,-1.7261083743842365,6.674919999999999
2020-12-26 20:00:00,3.855151515151515,-1.8492610837438423,6.3054
2020-12-26 21:00:00,3.963636363636364,-1.9955665024630544,4.4702
2020-12-26 22:00:00,3.939393939393939,-2.1729064039408867,5.6916
2020-12-26 23:00:00,3.933939393939394,-2.329556650246305,2.6821200000000003
2020-12-27 00:00:00,4.057575757575758,-2.460591133004926,1.78188
2020-12-27 01:00:00,4.192168674698795,-2.5876847290640392,0.98456
2020-12-27 02:00:00,4.234939759036145,-2.719704433497537,0.63612
2020-12-27 03:00:00,4.27289156626506,-2.8635467980295566,0.5146
2020-12-27 04:00:00,4.368674698795181,-2.960098522167488,0.38316
2020-12-27 05:00:00,4.597590361445784,-3.060098522167488,0.37572
